Date,Open,High,Low,Close
2010-01-03,1.316,1.375,1.303,1.369
2010-01-10,1.354,1.37,1.324,1.33
2010-01-17,1.321,1.352,1.314,1.335
2010-01-24,1.326,1.346,1.305,1.33
2010-01-31,1.325,1.395,1.322,1.364
2010-02-07,1.374,1.378,1.329,1.333
2010-02-14,1.318,1.346,1.316,1.34
2010-02-21,1.34,1.356,1.298,1.309
2010-02-28,1.305,1.389,1.295,1.314
2010-03-07,1.312,1.355,1.303,1.35
2010-03-14,1.352,1.385,1.34,1.367
2010-03-21,1.368,1.395,1.34,1.385
2010-03-28,1.387,1.419,1.352,1.363
2010-04-04,1.385,1.418,1.376,1.395
2010-04-11,1.405,1.406,1.345,1.35
2010-04-18,1.336,1.344,1.313,1.325
2010-04-25,1.327,1.336,1.284,1.29
2010-05-02,1.265,1.291,1.26,1.289
2010-05-09,1.301,1.337,1.291,1.296
2010-05-16,1.296,1.31,1.229,1.246
2010-05-23,1.247,1.285,1.204,1.26
2010-05-30,1.255,1.303,1.238,1.272
2010-06-06,1.25,1.255,1.199,1.236
2010-06-13,1.242,1.255,1.207,1.21
2010-06-20,1.222,1.233,1.137,1.15
2010-06-27,1.147,1.167,1.066,1.108
2010-07-04,1.113,1.188,1.079,1.169
2010-07-11,1.155,1.163,1.075,1.096
2010-07-18,1.082,1.108,1.055,1.075
2010-07-25,1.082,1.101,1.055,1.062
2010-08-01,1.067,1.075,1.003,1.066
2010-08-08,1.056,1.056,0.985,0.985
2010-08-15,0.975,0.978,0.911,0.93
2010-08-22,0.942,1.021,0.905,1.01
2010-08-29,1.018,1.154,0.968,1.146
2010-09-05,1.173,1.204,1.108,1.165
2010-09-12,1.17,1.179,1.031,1.082
2010-09-19,1.083,1.083,1.0,1.01
2010-09-26,0.999,1.009,0.89,0.965
2010-10-03,0.943,0.951,0.827,0.86
2010-10-10,0.863,0.906,0.849,0.88
2010-10-17,0.899,0.905,0.868,0.88
2010-10-24,0.889,0.967,0.889,0.935
2010-10-31,0.931,0.982,0.903,0.931
2010-11-07,0.935,1.025,0.934,1.003
2010-11-14,1.012,1.116,1.001,1.088
2010-11-21,1.074,1.198,1.071,1.195
2010-11-28,1.172,1.22,1.147,1.21
2010-12-05,1.197,1.278,1.154,1.2
2010-12-12,1.2,1.304,1.19,1.204
2010-12-19,1.195,1.198,1.136,1.158
2010-12-26,1.159,1.183,1.116,1.116
2011-01-02,1.119,1.229,1.119,1.204
2011-01-09,1.198,1.205,1.169,1.201
2011-01-16,1.203,1.266,1.202,1.211
2011-01-23,1.212,1.256,1.21,1.218
2011-01-30,1.209,1.29,1.199,1.282
2011-02-06,1.284,1.355,1.283,1.306
2011-02-13,1.306,1.352,1.294,1.31
2011-02-20,1.305,1.316,1.221,1.247
2011-02-27,1.244,1.324,1.234,1.3
2011-03-06,1.283,1.316,1.261,1.283
2011-03-13,1.22,1.277,1.126,1.21
2011-03-20,1.21,1.257,1.208,1.217
2011-03-27,1.219,1.287,1.218,1.285
2011-04-03,1.283,1.332,1.267,1.323
2011-04-10,1.323,1.34,1.277,1.285
2011-04-17,1.269,1.279,1.212,1.217
2011-04-24,1.216,1.233,1.2,1.206
2011-05-01,1.2,1.21,1.133,1.135
2011-05-08,1.143,1.152,1.117,1.122
2011-05-15,1.115,1.17,1.107,1.128
2011-05-22,1.124,1.146,1.113,1.121
2011-05-29,1.114,1.17,1.114,1.135
2011-06-05,1.134,1.168,1.128,1.134
2011-06-12,1.119,1.167,1.106,1.119
2011-06-19,1.12,1.131,1.1,1.111
2011-06-26,1.106,1.161,1.09,1.147
2011-07-03,1.163,1.183,1.149,1.177
2011-07-10,1.173,1.175,1.075,1.085
2011-07-17,1.069,1.113,1.064,1.097
2011-07-24,1.094,1.102,1.069,1.079
2011-07-31,1.065,1.084,0.984,1.009
2011-08-07,1.006,1.057,0.982,1.046
2011-08-14,1.049,1.054,0.97,0.989
2011-08-21,0.988,1.048,0.983,1.043
2011-08-28,1.037,1.079,1.012,1.064
2011-09-04,1.051,1.051,0.985,1.008
2011-09-11,0.991,1.012,0.989,1.009
2011-09-18,0.995,1.005,0.97,0.986
2011-09-25,0.982,1.032,0.978,1.032
2011-10-02,1.03,1.031,0.966,0.988
2011-10-09,1.004,1.027,0.989,1.019
2011-10-16,1.026,1.034,1.008,1.012
2011-10-23,1.007,1.046,0.993,1.046
2011-10-30,1.041,1.052,0.986,0.991
2011-11-06,0.991,1.003,0.963,0.972
2011-11-13,0.98,0.984,0.945,0.947
2011-11-20,0.945,1.039,0.945,1.027
2011-11-27,1.038,1.098,1.038,1.07
2011-12-04,1.075,1.075,1.015,1.019
2011-12-11,1.019,1.03,0.973,0.984
2011-12-18,0.98,0.99,0.969,0.977
2011-12-25,0.974,1.002,0.971,0.988
2012-01-01,0.974,0.997,0.97,0.984
2012-01-08,0.986,0.99,0.95,0.954
2012-01-15,0.946,0.989,0.939,0.987
2012-01-22,0.995,1.015,0.973,0.974
2012-01-29,0.978,0.98,0.94,0.957
2012-02-05,0.96,1.003,0.96,0.986
2012-02-12,0.974,0.991,0.945,0.954
2012-02-19,0.955,0.989,0.951,0.982
2012-02-26,0.969,0.994,0.956,0.994
2012-03-04,0.995,1.003,0.985,0.996
2012-03-11,0.99,1.066,0.974,1.051
2012-03-18,1.058,1.059,1.014,1.033
2012-03-25,1.024,1.037,0.992,0.993
2012-04-01,1.001,1.059,0.988,0.995
2012-04-08,0.964,0.98,0.949,0.953
2012-04-15,0.941,0.957,0.933,0.942
2012-04-22,0.935,0.941,0.897,0.898
2012-04-29,0.899,0.899,0.884,0.894
2012-05-06,0.884,0.884,0.852,0.858
2012-05-13,0.85,0.864,0.817,0.832
2012-05-20,0.829,0.891,0.829,0.891
2012-05-27,0.887,0.895,0.81,0.817
2012-06-03,0.811,0.9,0.797,0.86
2012-06-10,0.854,0.878,0.845,0.852
2012-06-17,0.864,0.87,0.813,0.832
2012-06-24,0.829,0.842,0.809,0.839
2012-07-01,0.841,0.855,0.806,0.809
2012-07-08,0.799,0.814,0.758,0.777
2012-07-15,0.775,0.781,0.738,0.745
2012-07-22,0.742,0.754,0.724,0.748
2012-07-29,0.76,0.802,0.735,0.739
2012-08-05,0.744,0.818,0.738,0.802
2012-08-12,0.805,0.871,0.784,0.837
2012-08-19,0.836,0.851,0.805,0.811
2012-08-26,0.813,0.82,0.797,0.798
2012-09-02,0.796,0.829,0.78,0.822
2012-09-09,0.815,0.838,0.798,0.802
2012-09-16,0.828,0.834,0.8,0.802
2012-09-23,0.803,0.804,0.772,0.773
2012-09-30,0.773,0.783,0.757,0.778
2012-10-07,0.786,0.789,0.757,0.768
2012-10-14,0.766,0.801,0.758,0.784
2012-10-21,0.784,0.799,0.767,0.768
2012-10-28,0.765,0.795,0.759,0.783
2012-11-04,0.78,0.78,0.735,0.739
2012-11-11,0.734,0.767,0.731,0.737
2012-11-18,0.73,0.748,0.73,0.742
2012-11-25,0.74,0.746,0.712,0.712
2012-12-02,0.707,0.73,0.69,0.706
2012-12-09,0.71,0.739,0.692,0.733
2012-12-16,0.728,0.788,0.728,0.765
2012-12-23,0.765,0.809,0.761,0.802
2012-12-30,0.797,0.838,0.797,0.833
2013-01-06,0.842,0.848,0.812,0.822
2013-01-13,0.814,0.817,0.736,0.756
2013-01-20,0.758,0.759,0.726,0.73
2013-01-27,0.73,0.781,0.73,0.772
2013-02-03,0.773,0.809,0.753,0.765
2013-02-10,0.757,0.772,0.743,0.755
2013-02-17,0.753,0.764,0.722,0.731
2013-02-24,0.73,0.73,0.643,0.659
2013-03-03,0.653,0.697,0.59,0.662
2013-03-10,0.655,0.677,0.621,0.622
2013-03-17,0.619,0.619,0.567,0.567
2013-03-24,0.564,0.572,0.511,0.556
2013-03-31,0.567,0.646,0.32,0.535
2013-04-07,0.541,0.639,0.443,0.619
2013-04-14,0.628,0.655,0.552,0.585
2013-04-21,0.585,0.613,0.578,0.593
2013-04-28,0.595,0.613,0.561,0.566
2013-05-05,0.569,0.706,0.569,0.696
2013-05-12,0.716,0.929,0.716,0.809
2013-05-19,0.807,1.002,0.807,0.838
2013-05-26,0.846,0.965,0.819,0.867
2013-06-02,0.866,0.883,0.796,0.847
2013-06-09,0.851,0.915,0.8,0.823
2013-06-16,0.815,0.9,0.806,0.884
2013-06-23,0.885,0.903,0.832,0.844
2013-06-30,0.857,0.905,0.849,0.863
2013-07-07,0.864,0.894,0.816,0.822
2013-07-14,0.825,0.833,0.806,0.808
2013-07-21,0.817,0.817,0.772,0.792
2013-07-28,0.796,0.83,0.779,0.814
2013-08-04,0.815,0.815,0.752,0.758
2013-08-11,0.761,0.77,0.734,0.764
2013-08-18,0.761,0.78,0.728,0.769
2013-08-25,0.771,0.771,0.708,0.72
2013-09-01,0.73,0.8,0.73,0.797
2013-09-08,0.789,0.802,0.725,0.728
2013-09-15,0.724,0.733,0.67,0.696
2013-09-22,0.7,0.7,0.664,0.684
2013-09-29,0.688,0.699,0.635,0.654
2013-10-06,0.656,0.671,0.642,0.658
2013-10-13,0.659,0.68,0.618,0.622
2013-10-20,0.625,0.633,0.598,0.618
2013-10-27,0.612,0.622,0.589,0.598
2013-11-03,0.61,0.616,0.586,0.597
2013-11-10,0.601,0.638,0.59,0.636
2013-11-17,0.648,0.653,0.614,0.636
2013-11-24,0.626,0.647,0.601,0.612
2013-12-01,0.6,0.686,0.6,0.675
2013-12-08,0.685,0.696,0.656,0.69
2013-12-15,0.691,0.697,0.651,0.69
2013-12-22,0.683,0.717,0.674,0.713
2013-12-29,0.711,0.75,0.709,0.737
2014-01-05,0.741,0.745,0.69,0.701
2014-01-12,0.685,0.685,0.655,0.675
2014-01-19,0.673,0.692,0.621,0.633
2014-01-26,0.621,0.653,0.613,0.626
2014-02-02,0.621,0.632,0.599,0.621
2014-02-09,0.615,0.622,0.591,0.598
2014-02-16,0.597,0.618,0.585,0.601
2014-02-23,0.597,0.603,0.584,0.586
2014-03-02,0.578,0.638,0.578,0.625
2014-03-09,0.63,0.658,0.614,0.625
2014-03-16,0.62,0.635,0.598,0.601
2014-03-23,0.602,0.643,0.599,0.63
2014-03-30,0.64,0.654,0.618,0.649
2014-04-06,0.627,0.628,0.602,0.609
2014-04-13,0.608,0.62,0.6,0.602
2014-04-20,0.602,0.636,0.6,0.624
2014-04-27,0.621,0.628,0.609,0.611
2014-05-04,0.611,0.615,0.599,0.609
2014-05-11,0.613,0.62,0.583,0.592
2014-05-18,0.587,0.609,0.586,0.592
2014-05-25,0.597,0.598,0.562,0.579
2014-06-01,0.587,0.622,0.582,0.599
2014-06-08,0.6,0.611,0.595,0.605
2014-06-15,0.603,0.605,0.581,0.586
2014-06-22,0.584,0.592,0.56,0.565
2014-06-29,0.566,0.574,0.554,0.568
2014-07-06,0.568,0.571,0.534,0.537
2014-07-13,0.542,0.551,0.514,0.545
2014-07-20,0.542,0.547,0.523,0.536
2014-07-27,0.53,0.542,0.523,0.539
2014-08-03,0.532,0.537,0.508,0.509
2014-08-10,0.516,0.522,0.496,0.505
2014-08-17,0.504,0.537,0.499,0.511
2014-08-24,0.512,0.513,0.488,0.497
